ECE_mean,ECE_sd,F1_mean,F1_sd,FR_hyb_mean,FR_hyb_sd,FR_mean,FR_sd,SupPct_mean,SupPct_sd,TTDef_hyb_mean,TTDef_hyb_sd,TTDef_mean,TTDef_sd,arm,label,n_seeds,order
0.6420666666666667,0.012090141237864631,0.8835500000000001,0.02167866567514119,0.0006916666666666667,0.0023960036171369473,0.013191666666666666,0.04569727380635888,58.98500000000001,9.33174201802156,0.1804083333333333,0.10381807916064552,0.2497,0.4578729299707507,No temporal organization,mechabl_notemp,12,0
0.5281333333333333,0.019021726015429313,0.9019499999999999,0.03437746354808625,0.0,0.0,0.007641666666666667,0.015676123032603864,50.11833333333333,9.547656383858943,0.059458333333333335,0.09137583187864913,0.11241666666666666,0.16002889417132446,$\alpha=0.05$,mechabl_a005,12,2
0.5305333333333334,0.017176799010363508,0.8949666666666666,0.03186030112661817,0.0,0.0,0.0020833333333333333,0.007216878364870323,47.525,9.997886594857755,0.050916666666666666,0.0966303625663123,0.04347499999999999,0.08171587277656871,"Full \mbox{AF-TOI} ($\alpha=0.15$, canonical)",mechabl_a015,12,3
0.5329416666666666,0.015981663261565138,0.884975,0.016858077373392025,0.0013916666666666667,0.004820874747733375,0.015274999999999999,0.024829898582885184,48.60583333333333,9.275288241865962,0.029724999999999998,0.06009636390452799,0.16051666666666667,0.25658659652279486,$\alpha=0.30$,mechabl_a030,12,4
0.535475,0.01894696545624126,0.8918166666666667,0.024470161173943794,0.0006916666666666667,0.0023960036171369473,0.007641666666666667,0.017204463391982346,50.04416666666666,7.184027052911876,0.009191666666666666,0.026549660444099274,0.07855833333333334,0.17188888830940302,$\alpha=0.50$,mechabl_a050,12,5
